MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
5,1,65.0,8125.0,0,0,3,3,3,4,2,21,2,2,0,5,7.0,5.0,2006.0,2007.0,1,1,5,5,3,100.0,3,2,2,3,2,1,6,812.0,1,0.0,280.0,1092.0,1,4,1,4,1112.0,438.0,0.0,1550.0,1.0,0.0,2.0,0.0,2.0,1.0,3,7.0,6,0.0,-1,1,2007.0,3,2.0,438.0,2,2,2,0.0,168.0,0.0,0.0,0.0,0.0,0,0,2,0.0,10.0,2009.0,8,4
0,3,73.0,39104.0,0,0,2,0,3,1,0,4,2,2,0,2,7.0,7.0,1954.0,2005.0,0,2,9,10,2,0.0,2,2,1,3,2,4,2,226.0,6,1063.0,96.0,1385.0,1,4,1,4,1363.0,0.0,0.0,1363.0,1.0,0.0,1.0,0.0,2.0,1.0,2,5.0,4,2.0,2,1,1954.0,1,2.0,439.0,2,2,2,81.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,4.0,2008.0,8,4
0,3,80.0,10400.0,0,0,3,3,3,4,2,14,2,2,0,2,7.0,5.0,1988.0,1988.0,1,1,13,14,1,102.0,2,2,1,3,2,3,6,929.0,1,0.0,916.0,1845.0,1,3,1,4,1872.0,0.0,0.0,1872.0,0.0,1.0,2.0,0.0,3.0,1.0,2,6.0,6,1.0,2,1,1988.0,3,2.0,604.0,2,2,2,197.0,39.0,0.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2006.0,8,4
8,3,96.0,11275.0,0,0,3,3,3,0,2,12,4,2,0,7,7.0,7.0,1967.0,2007.0,4,6,13,14,1,300.0,3,3,1,3,2,1,1,0.0,1,0.0,710.0,710.0,1,4,1,4,1898.0,1080.0,0.0,2978.0,0.0,0.0,2.0,1.0,5.0,1.0,3,11.0,6,1.0,3,3,1961.0,3,2.0,564.0,2,2,2,240.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2010.0,8,4
0,3,84.0,12615.0,0,0,3,3,3,0,2,7,2,2,0,2,6.0,7.0,1950.0,2001.0,1,1,14,15,2,0.0,2,2,1,2,3,3,5,477.0,1,0.0,725.0,1202.0,1,2,1,4,2158.0,0.0,0.0,2158.0,1.0,0.0,2.0,0.0,4.0,1.0,3,7.0,6,1.0,3,1,1950.0,1,2.0,576.0,2,2,2,0.0,29.0,39.0,0.0,0.0,0.0,0,3,2,0.0,6.0,2007.0,8,4
5,3,69.5,12224.0,0,0,2,3,3,0,2,8,2,2,0,5,6.0,5.0,2000.0,2000.0,1,1,12,13,1,40.0,3,2,2,3,2,1,6,695.0,1,0.0,297.0,992.0,1,4,1,4,1022.0,1032.0,0.0,2054.0,1.0,0.0,2.0,1.0,3.0,1.0,3,7.0,6,1.0,2,3,2000.0,2,2.0,390.0,2,2,2,24.0,48.0,0.0,0.0,0.0,0.0,0,0,2,0.0,7.0,2009.0,8,4
0,3,95.0,13651.0,0,0,2,3,3,4,2,12,2,2,0,2,7.0,6.0,1973.0,1973.0,1,1,9,10,1,1115.0,2,3,1,3,2,4,5,1880.0,1,0.0,343.0,2223.0,1,4,1,4,2223.0,0.0,0.0,2223.0,1.0,0.0,2.0,0.0,3.0,1.0,2,8.0,6,2.0,3,1,1973.0,3,2.0,516.0,2,2,2,300.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,2.0,2007.0,8,4
6,3,69.5,24090.0,0,0,3,3,3,4,2,4,2,2,0,5,7.0,7.0,1940.0,1950.0,1,1,8,8,2,0.0,2,3,1,2,2,2,1,0.0,1,0.0,1032.0,1032.0,1,4,1,4,1207.0,1196.0,0.0,2403.0,0.0,0.0,2.0,0.0,4.0,1.0,2,10.0,6,2.0,2,1,1940.0,1,1.0,349.0,2,2,2,56.0,0.0,318.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2010.0,0,4
0,3,74.0,9612.0,0,0,3,3,3,4,2,21,1,2,0,2,8.0,5.0,2008.0,2009.0,1,1,12,13,3,72.0,3,2,2,3,2,1,1,0.0,1,0.0,1468.0,1468.0,1,4,1,4,1468.0,0.0,0.0,1468.0,0.0,0.0,2.0,0.0,3.0,1.0,3,6.0,6,1.0,3,1,2008.0,3,3.0,898.0,2,2,2,210.0,150.0,0.0,0.0,0.0,0.0,0,0,2,0.0,12.0,2009.0,6,5
0,3,78.0,10206.0,0,0,3,3,3,4,2,21,2,2,0,2,8.0,5.0,2007.0,2007.0,1,1,12,13,3,468.0,2,2,2,3,2,1,6,33.0,1,0.0,1530.0,1563.0,1,4,1,4,1563.0,0.0,0.0,1563.0,0.0,0.0,2.0,0.0,3.0,1.0,3,6.0,6,1.0,3,1,2007.0,2,3.0,758.0,2,2,2,144.0,99.0,0.0,0.0,0.0,0.0,0,0,2,0.0,10.0,2008.0,8,4
0,3,64.0,10475.0,0,0,2,3,3,0,2,5,2,2,0,2,8.0,5.0,2008.0,2008.0,1,1,12,13,3,72.0,3,2,2,3,2,3,1,0.0,1,0.0,1694.0,1694.0,1,4,1,4,1694.0,0.0,0.0,1694.0,0.0,0.0,2.0,0.0,3.0,1.0,3,7.0,6,0.0,-1,1,2008.0,2,3.0,776.0,2,2,2,160.0,33.0,0.0,0.0,0.0,0.0,0,0,2,0.0,2.0,2010.0,8,4
11,3,53.0,4045.0,0,0,3,3,3,4,2,0,2,2,4,2,7.0,5.0,2006.0,2006.0,3,1,12,13,1,45.0,3,2,2,3,2,3,6,1070.0,1,0.0,286.0,1356.0,1,4,1,4,1500.0,0.0,0.0,1500.0,1.0,0.0,2.0,0.0,2.0,1.0,3,6.0,6,1.0,3,1,2006.0,3,3.0,648.0,2,2,2,161.0,20.0,0.0,0.0,0.0,0.0,0,0,2,0.0,10.0,2006.0,6,5
5,3,69.5,29959.0,0,0,1,3,3,2,2,15,2,2,0,5,7.0,6.0,1994.0,1994.0,1,1,6,6,2,0.0,3,2,2,3,2,1,6,595.0,1,0.0,378.0,973.0,1,4,1,4,979.0,871.0,0.0,1850.0,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,6,1.0,3,3,1994.0,3,2.0,467.0,2,2,2,168.0,98.0,0.0,0.0,0.0,0.0,0,0,2,0.0,1.0,2009.0,8,4
5,3,69.5,11000.0,0,0,3,3,3,2,2,15,2,2,0,5,8.0,5.0,2000.0,2000.0,1,1,12,13,1,72.0,3,2,2,3,2,1,1,0.0,1,0.0,969.0,969.0,1,4,1,4,997.0,1288.0,0.0,2285.0,0.0,0.0,2.0,1.0,4.0,1.0,3,8.0,6,1.0,2,3,2000.0,3,3.0,648.0,2,2,2,0.0,56.0,0.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2007.0,8,4
0,3,83.0,9849.0,0,0,3,3,3,4,2,21,2,2,0,2,7.0,6.0,2007.0,2007.0,3,1,12,13,3,0.0,3,2,2,3,2,3,1,0.0,1,0.0,1689.0,1689.0,1,4,1,4,1689.0,0.0,0.0,1689.0,0.0,0.0,2.0,0.0,3.0,1.0,3,7.0,6,0.0,-1,1,2007.0,2,3.0,954.0,2,2,2,0.0,56.0,0.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2007.0,6,5
0,1,84.0,11096.0,0,0,3,3,3,4,2,21,2,2,0,2,8.0,5.0,2006.0,2006.0,1,1,12,13,2,0.0,3,2,2,3,2,3,6,24.0,1,0.0,1632.0,1656.0,1,4,1,4,1656.0,0.0,0.0,1656.0,0.0,0.0,2.0,0.0,3.0,1.0,3,7.0,6,0.0,-1,1,2006.0,2,3.0,826.0,2,2,2,0.0,146.0,0.0,0.0,0.0,0.0,0,0,2,0.0,7.0,2007.0,8,4
5,1,85.0,10625.0,0,0,3,3,3,4,2,21,2,2,0,5,7.0,5.0,2005.0,2005.0,1,1,5,5,2,0.0,3,2,2,3,2,1,1,0.0,1,0.0,1026.0,1026.0,1,4,1,4,1026.0,932.0,0.0,1958.0,0.0,0.0,2.0,1.0,3.0,1.0,3,9.0,6,1.0,3,1,2005.0,3,3.0,936.0,2,2,2,154.0,210.0,0.0,0.0,0.0,0.0,0,0,2,0.0,7.0,2008.0,8,4
4,3,86.0,11500.0,0,0,2,3,3,4,2,6,2,2,0,0,7.0,7.0,1936.0,1987.0,1,1,3,3,2,0.0,3,2,1,3,2,1,3,223.0,1,0.0,794.0,1017.0,1,3,1,4,1020.0,1037.0,0.0,2057.0,0.0,0.0,1.0,1.0,3.0,1.0,3,6.0,6,1.0,3,1,1936.0,3,1.0,180.0,1,2,2,0.0,0.0,0.0,0.0,322.0,0.0,0,0,2,0.0,6.0,2006.0,8,4
5,3,80.0,16692.0,0,0,2,3,3,4,2,14,6,2,0,5,7.0,5.0,1978.0,1978.0,1,1,9,10,1,184.0,2,2,1,3,2,1,4,790.0,2,469.0,133.0,1392.0,1,2,1,4,1392.0,1392.0,0.0,2784.0,1.0,0.0,3.0,1.0,5.0,1.0,3,12.0,6,2.0,2,1,1978.0,2,2.0,564.0,2,2,2,0.0,112.0,0.0,0.0,440.0,519.0,1,3,3,2000.0,7.0,2006.0,8,4
5,3,84.0,14260.0,0,0,2,3,3,2,2,15,2,2,0,5,8.0,5.0,2000.0,2000.0,1,1,12,13,1,350.0,3,2,2,3,2,3,6,655.0,1,0.0,490.0,1145.0,1,4,1,4,1145.0,1053.0,0.0,2198.0,1.0,0.0,2.0,1.0,4.0,1.0,3,9.0,6,1.0,2,1,2000.0,2,3.0,836.0,2,2,2,192.0,84.0,0.0,0.0,0.0,0.0,0,0,2,0.0,12.0,2008.0,8,4
5,3,69.5,11029.0,0,0,2,3,3,0,2,14,3,2,0,5,6.0,7.0,1968.0,1984.0,1,1,6,6,1,220.0,2,2,1,2,2,2,4,619.0,1,0.0,435.0,1054.0,1,2,1,4,1512.0,1142.0,0.0,2654.0,1.0,0.0,2.0,1.0,4.0,1.0,3,9.0,6,1.0,3,1,1968.0,1,2.0,619.0,2,2,2,0.0,65.0,0.0,0.0,222.0,0.0,0,0,2,0.0,8.0,2006.0,8,4
5,3,69.5,11170.0,0,0,1,3,3,0,2,23,2,2,0,5,7.0,5.0,1990.0,1991.0,1,1,8,8,2,0.0,2,2,5,3,2,1,2,1216.0,1,0.0,0.0,1216.0,1,4,1,4,1298.0,1216.0,0.0,2514.0,0.0,0.0,2.0,1.0,4.0,1.0,2,8.0,6,0.0,-1,1,1990.0,3,2.0,693.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,0.0,4.0,2006.0,8,4
5,1,75.0,9375.0,0,0,3,3,3,4,2,21,2,2,0,5,8.0,5.0,2003.0,2004.0,3,1,12,13,1,768.0,3,2,2,4,2,1,1,0.0,1,0.0,1053.0,1053.0,1,4,1,4,1053.0,939.0,0.0,1992.0,0.0,0.0,2.0,1.0,3.0,1.0,3,9.0,6,1.0,3,1,2003.0,2,2.0,648.0,2,2,2,140.0,45.0,0.0,0.0,0.0,0.0,0,0,2,0.0,8.0,2008.0,8,4
11,3,41.0,5330.0,0,0,3,3,3,4,2,22,2,2,4,2,8.0,5.0,2000.0,2000.0,1,1,5,5,2,0.0,3,2,2,3,2,3,6,1196.0,1,0.0,298.0,1494.0,1,4,1,4,1652.0,0.0,0.0,1652.0,1.0,0.0,2.0,0.0,2.0,1.0,4,6.0,6,0.0,-1,1,2000.0,2,2.0,499.0,2,2,2,96.0,48.0,0.0,0.0,0.0,0.0,0,0,2,0.0,8.0,2007.0,8,4
5,1,85.0,10574.0,0,0,3,3,3,4,2,21,2,2,0,5,8.0,5.0,2005.0,2006.0,1,1,12,13,2,0.0,3,2,2,3,2,2,1,0.0,1,0.0,1082.0,1082.0,1,4,1,4,1082.0,871.0,0.0,1953.0,0.0,0.0,2.0,1.0,3.0,1.0,3,9.0,6,1.0,3,1,2005.0,2,3.0,1043.0,2,2,2,160.0,50.0,0.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2009.0,8,4
5,1,72.0,8640.0,0,0,3,3,3,4,2,21,2,2,0,5,7.0,5.0,2009.0,2009.0,1,1,12,13,2,0.0,2,2,2,3,2,1,6,822.0,1,0.0,78.0,900.0,1,4,1,4,932.0,920.0,0.0,1852.0,1.0,0.0,2.0,1.0,3.0,1.0,3,7.0,6,1.0,2,1,2009.0,2,2.0,644.0,2,2,2,168.0,108.0,0.0,0.0,0.0,0.0,0,0,2,0.0,7.0,2009.0,6,5
5,3,75.0,9675.0,0,0,3,3,3,4,2,21,2,2,0,5,7.0,5.0,2005.0,2005.0,1,1,12,13,2,0.0,3,2,2,3,2,2,6,341.0,1,0.0,772.0,1113.0,1,4,1,4,1113.0,858.0,0.0,1971.0,0.0,0.0,2.0,1.0,3.0,1.0,3,8.0,6,1.0,3,1,2005.0,2,2.0,689.0,2,2,2,0.0,48.0,0.0,0.0,0.0,0.0,0,0,2,0.0,2.0,2009.0,8,4
11,3,48.0,6240.0,0,0,3,3,3,4,2,16,2,2,4,2,8.0,5.0,2006.0,2006.0,3,1,8,8,1,176.0,3,2,2,3,2,1,6,863.0,1,0.0,461.0,1324.0,1,4,1,4,1324.0,0.0,0.0,1324.0,1.0,0.0,2.0,0.0,2.0,1.0,3,6.0,6,1.0,3,1,2006.0,3,2.0,550.0,2,2,2,192.0,38.0,0.0,0.0,0.0,0.0,0,0,2,0.0,12.0,2009.0,8,4
5,1,100.0,12552.0,0,0,3,3,3,0,2,21,2,2,0,5,7.0,5.0,2004.0,2005.0,1,1,12,13,2,0.0,3,2,2,3,2,1,6,222.0,1,0.0,769.0,991.0,1,4,1,4,991.0,956.0,0.0,1947.0,0.0,0.0,2.0,1.0,3.0,1.0,3,8.0,6,1.0,3,1,2004.0,2,2.0,678.0,2,2,2,0.0,136.0,0.0,0.0,0.0,0.0,0,2,2,0.0,5.0,2010.0,8,4
0,3,116.0,13501.0,0,0,2,3,3,0,2,21,2,2,0,2,8.0,5.0,2006.0,2006.0,1,1,12,13,3,208.0,3,2,2,3,2,1,6,63.0,1,0.0,1560.0,1623.0,1,4,1,4,1636.0,0.0,0.0,1636.0,1.0,0.0,2.0,0.0,3.0,1.0,3,8.0,6,1.0,3,1,2006.0,2,3.0,865.0,2,2,2,0.0,60.0,0.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2007.0,8,4
5,3,90.0,11367.0,0,0,3,3,3,0,2,5,2,2,0,5,8.0,5.0,2002.0,2002.0,1,1,12,13,1,210.0,3,2,2,3,2,2,6,932.0,1,0.0,133.0,1065.0,1,4,1,4,1091.0,898.0,0.0,1989.0,1.0,0.0,2.0,1.0,3.0,1.0,3,7.0,6,1.0,3,1,2002.0,3,2.0,586.0,2,2,2,199.0,60.0,0.0,0.0,0.0,0.0,0,0,2,0.0,11.0,2006.0,8,4
5,3,69.5,11250.0,0,0,3,3,3,0,2,5,2,2,0,5,8.0,5.0,2002.0,2002.0,1,1,5,5,2,0.0,3,2,2,3,2,2,1,0.0,1,0.0,1128.0,1128.0,1,4,1,4,1149.0,1141.0,0.0,2290.0,0.0,0.0,2.0,1.0,4.0,1.0,3,9.0,6,1.0,3,1,2002.0,1,2.0,779.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2008.0,8,4
4,4,60.0,10440.0,0,2,3,3,3,0,2,17,2,2,0,0,6.0,7.0,1920.0,1950.0,1,1,3,14,2,0.0,3,3,0,3,2,1,2,493.0,1,0.0,1017.0,1510.0,2,4,1,4,1584.0,1208.0,0.0,2792.0,0.0,0.0,2.0,0.0,5.0,1.0,2,8.0,4,2.0,2,5,1920.0,1,2.0,520.0,1,2,2,0.0,547.0,0.0,0.0,480.0,0.0,0,3,2,1150.0,6.0,2008.0,8,4
0,3,69.5,53227.0,0,0,2,0,3,1,1,4,2,2,0,2,4.0,6.0,1954.0,1994.0,0,5,9,10,2,0.0,2,2,1,3,2,4,4,1116.0,1,0.0,248.0,1364.0,1,4,1,4,1663.0,0.0,0.0,1663.0,1.0,0.0,1.0,0.0,2.0,1.0,3,6.0,2,2.0,3,1,1954.0,3,2.0,529.0,2,2,2,224.0,137.0,0.0,0.0,0.0,0.0,0,0,2,0.0,3.0,2008.0,8,4
0,3,110.0,14230.0,0,0,3,3,3,0,2,16,2,2,0,2,8.0,5.0,2007.0,2007.0,1,1,12,13,3,640.0,3,2,2,3,2,1,1,0.0,1,0.0,1566.0,1566.0,1,4,1,4,1600.0,0.0,0.0,1600.0,0.0,0.0,2.0,0.0,3.0,1.0,3,7.0,6,1.0,3,1,2007.0,2,3.0,890.0,2,2,2,0.0,56.0,0.0,0.0,0.0,0.0,0,0,2,0.0,7.0,2009.0,8,4
0,3,110.0,14442.0,0,0,3,3,3,4,2,6,2,2,0,2,6.0,7.0,1957.0,2004.0,3,1,5,5,1,106.0,2,2,2,2,2,1,6,1186.0,1,0.0,291.0,1477.0,1,4,1,4,1839.0,0.0,0.0,1839.0,1.0,0.0,2.0,0.0,3.0,1.0,3,7.0,6,2.0,2,1,1957.0,3,2.0,416.0,2,2,2,0.0,87.0,0.0,0.0,200.0,0.0,0,0,2,0.0,6.0,2007.0,8,4
5,3,93.0,12090.0,0,0,3,3,3,0,2,15,2,2,0,5,8.0,5.0,1998.0,1998.0,3,1,12,13,1,650.0,3,2,2,3,2,1,1,0.0,1,0.0,1141.0,1141.0,1,3,1,4,1165.0,1098.0,0.0,2263.0,0.0,0.0,2.0,1.0,4.0,1.0,3,10.0,6,1.0,2,3,1998.0,3,2.0,420.0,2,2,2,144.0,123.0,0.0,0.0,0.0,0.0,0,0,2,0.0,7.0,2006.0,8,0
0,3,182.0,14572.0,0,0,0,3,3,0,2,8,2,2,0,2,7.0,5.0,2004.0,2004.0,3,1,12,13,2,0.0,3,2,2,3,2,3,6,1300.0,1,0.0,230.0,1530.0,1,4,1,4,1530.0,0.0,0.0,1530.0,1.0,0.0,2.0,0.0,3.0,1.0,3,7.0,6,1.0,3,1,2004.0,3,3.0,630.0,2,2,2,144.0,36.0,0.0,0.0,0.0,0.0,0,0,2,0.0,11.0,2007.0,8,3
6,3,61.0,7259.0,0,0,2,3,3,4,1,6,2,2,0,5,6.0,8.0,1945.0,2002.0,2,1,13,14,2,0.0,2,2,1,2,2,1,5,774.0,2,150.0,104.0,1028.0,1,4,1,4,1436.0,884.0,0.0,2320.0,1.0,0.0,2.0,1.0,3.0,1.0,3,9.0,6,1.0,2,5,1945.0,1,1.0,180.0,2,2,2,224.0,0.0,0.0,0.0,0.0,0.0,0,3,2,0.0,7.0,2007.0,8,4
5,3,90.0,9900.0,0,0,3,0,3,4,1,15,2,2,0,5,7.0,5.0,1993.0,1993.0,1,1,6,6,1,256.0,3,2,2,3,2,4,6,987.0,1,0.0,360.0,1347.0,1,4,1,4,1372.0,1274.0,0.0,2646.0,1.0,0.0,2.0,1.0,4.0,1.0,3,9.0,6,1.0,2,1,1993.0,2,3.0,656.0,2,2,2,340.0,60.0,144.0,0.0,0.0,0.0,0,0,2,0.0,4.0,2009.0,8,4
0,3,124.0,16158.0,0,0,2,0,3,4,1,22,2,2,0,2,7.0,5.0,2005.0,2005.0,3,1,12,13,3,16.0,3,2,2,4,2,3,5,1274.0,1,0.0,256.0,1530.0,1,4,1,4,1530.0,0.0,0.0,1530.0,1.0,0.0,2.0,0.0,3.0,1.0,3,7.0,6,1.0,3,1,2005.0,3,2.0,430.0,2,2,2,168.0,36.0,0.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2009.0,8,4
5,3,121.0,16059.0,0,0,3,3,3,0,2,15,2,2,0,5,8.0,5.0,1991.0,1992.0,3,1,6,6,1,284.0,3,2,1,3,2,1,1,0.0,1,0.0,1288.0,1288.0,1,4,1,4,1301.0,1116.0,0.0,2417.0,0.0,0.0,2.0,1.0,4.0,1.0,3,9.0,6,1.0,2,1,1991.0,1,2.0,462.0,2,2,2,127.0,82.0,0.0,0.0,0.0,0.0,0,0,2,0.0,4.0,2006.0,8,4
0,3,78.0,11645.0,0,0,3,3,3,4,2,5,2,2,0,2,7.0,5.0,2005.0,2005.0,1,1,12,13,2,0.0,3,2,2,3,2,3,6,1300.0,1,0.0,434.0,1734.0,1,4,1,4,1734.0,0.0,0.0,1734.0,1.0,0.0,2.0,0.0,3.0,1.0,3,7.0,6,0.0,-1,1,2005.0,3,2.0,660.0,2,2,2,160.0,24.0,0.0,0.0,0.0,0.0,0,0,2,0.0,1.0,2006.0,8,4
0,3,59.0,10593.0,0,0,2,3,3,4,2,15,2,2,0,2,7.0,5.0,1996.0,1996.0,3,1,12,13,1,338.0,3,2,2,3,2,1,6,919.0,1,0.0,801.0,1720.0,1,4,1,4,1720.0,0.0,0.0,1720.0,1.0,0.0,2.0,0.0,3.0,1.0,3,7.0,6,1.0,2,1,1996.0,3,2.0,527.0,2,2,2,240.0,56.0,154.0,0.0,0.0,0.0,0,0,2,0.0,3.0,2010.0,8,4
5,3,69.5,11885.0,0,0,3,3,3,4,2,5,2,2,0,5,8.0,5.0,2001.0,2001.0,1,1,12,13,1,108.0,3,2,2,3,2,3,6,990.0,1,0.0,309.0,1299.0,1,4,1,4,1299.0,573.0,0.0,1872.0,1.0,0.0,2.0,1.0,3.0,1.0,4,7.0,6,1.0,2,3,2001.0,2,2.0,531.0,2,2,2,160.0,122.0,0.0,0.0,0.0,0.0,0,0,2,0.0,11.0,2009.0,8,4
0,3,89.0,12461.0,0,0,3,3,3,0,2,15,2,2,0,2,8.0,5.0,1994.0,1995.0,1,1,7,7,2,0.0,3,2,2,3,2,1,6,1456.0,1,0.0,168.0,1624.0,1,4,1,4,1624.0,0.0,0.0,1624.0,1.0,0.0,2.0,0.0,2.0,1.0,3,5.0,6,1.0,1,1,1994.0,2,3.0,757.0,2,2,2,0.0,114.0,192.0,0.0,0.0,0.0,0,4,2,0.0,7.0,2006.0,8,4
5,3,86.0,11839.0,0,0,3,3,3,4,2,20,2,2,0,5,7.0,5.0,1990.0,1990.0,3,1,6,6,1,99.0,2,2,2,3,2,1,6,1085.0,1,0.0,390.0,1475.0,1,4,1,4,1532.0,797.0,0.0,2329.0,1.0,0.0,2.0,1.0,4.0,1.0,3,10.0,6,1.0,4,1,1990.0,1,2.0,514.0,2,2,2,192.0,121.0,0.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2008.0,8,4
0,3,69.5,20781.0,0,0,1,3,3,1,2,14,4,2,0,2,7.0,7.0,1968.0,2003.0,3,1,3,6,2,0.0,2,2,1,2,2,1,4,297.0,3,68.0,1203.0,1568.0,1,2,1,4,2156.0,0.0,0.0,2156.0,0.0,0.0,2.0,0.0,3.0,1.0,2,9.0,6,1.0,3,1,1968.0,2,2.0,508.0,3,2,2,0.0,80.0,0.0,290.0,0.0,0.0,0,0,2,0.0,6.0,2006.0,8,4
5,1,75.0,9375.0,0,0,3,3,3,4,2,21,2,2,0,5,7.0,5.0,2003.0,2004.0,1,1,12,13,2,0.0,3,2,2,3,2,1,1,0.0,1,0.0,912.0,912.0,1,4,1,4,912.0,1182.0,0.0,2094.0,0.0,0.0,2.0,1.0,4.0,1.0,3,8.0,6,1.0,3,3,2003.0,3,2.0,615.0,2,2,2,182.0,182.0,0.0,0.0,0.0,0.0,0,0,2,0.0,11.0,2009.0,8,4
5,1,75.0,8004.0,0,0,2,3,3,4,2,21,6,2,0,5,8.0,5.0,2009.0,2009.0,1,1,12,13,3,110.0,3,2,2,3,2,1,6,544.0,1,0.0,288.0,832.0,1,4,1,4,832.0,1103.0,0.0,1935.0,1.0,0.0,2.0,1.0,3.0,1.0,2,8.0,6,0.0,-1,3,2009.0,3,2.0,552.0,2,2,2,0.0,150.0,0.0,0.0,0.0,0.0,0,0,2,0.0,12.0,2009.0,6,5
0,3,75.0,14587.0,0,0,2,3,3,4,2,21,2,2,0,2,9.0,5.0,2008.0,2008.0,1,1,12,13,3,284.0,3,2,2,3,2,1,1,0.0,1,0.0,1498.0,1498.0,1,4,1,4,1506.0,0.0,0.0,1506.0,0.0,0.0,2.0,0.0,2.0,1.0,4,6.0,6,1.0,3,1,2008.0,3,2.0,592.0,2,2,2,0.0,174.0,0.0,0.0,0.0,0.0,0,0,2,0.0,8.0,2008.0,6,5
5,3,79.0,10208.0,0,0,2,3,3,4,2,15,2,2,0,5,7.0,5.0,1996.0,1997.0,1,1,12,13,1,921.0,3,2,2,3,2,1,1,0.0,1,0.0,1264.0,1264.0,1,4,1,4,1277.0,1067.0,0.0,2344.0,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,6,1.0,2,1,1996.0,2,3.0,889.0,2,2,2,220.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,7.0,2009.0,8,4
0,3,64.0,9037.0,0,0,2,1,3,4,2,23,2,2,0,2,8.0,5.0,2006.0,2006.0,3,1,12,13,1,32.0,3,2,2,3,2,3,6,428.0,1,0.0,1048.0,1476.0,1,4,1,4,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,0.0,2.0,1.0,4,6.0,6,1.0,3,1,2006.0,2,2.0,472.0,2,2,2,120.0,33.0,0.0,0.0,0.0,0.0,0,0,2,0.0,12.0,2007.0,8,4
6,4,65.0,11700.0,0,1,2,3,3,0,2,17,2,2,0,5,7.0,7.0,1880.0,2003.0,4,1,11,12,2,0.0,3,2,4,2,1,1,1,0.0,1,0.0,1240.0,1240.0,2,2,0,4,1320.0,1320.0,0.0,2640.0,0.0,0.0,1.0,1.0,4.0,1.0,3,8.0,6,1.0,3,5,1950.0,1,4.0,864.0,2,2,0,181.0,0.0,386.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2009.0,8,4
11,3,63.0,8849.0,0,0,2,3,3,4,2,16,2,2,4,2,9.0,5.0,2005.0,2005.0,3,1,8,8,1,616.0,4,2,2,4,2,1,6,28.0,1,0.0,1656.0,1684.0,1,4,1,4,1684.0,0.0,0.0,1684.0,0.0,0.0,2.0,0.0,2.0,1.0,4,6.0,6,1.0,4,1,2005.0,2,2.0,564.0,2,2,2,495.0,72.0,0.0,0.0,0.0,0.0,0,0,2,0.0,7.0,2008.0,8,4
6,3,66.0,9042.0,0,0,3,3,3,4,2,6,2,2,0,5,7.0,9.0,1941.0,2006.0,1,1,5,5,2,0.0,4,3,4,2,3,1,6,275.0,1,0.0,877.0,1152.0,1,4,1,4,1188.0,1152.0,0.0,2340.0,0.0,0.0,2.0,0.0,4.0,1.0,3,9.0,6,2.0,3,1,1941.0,2,1.0,252.0,2,2,2,0.0,60.0,0.0,0.0,0.0,0.0,0,4,2,2500.0,5.0,2010.0,8,4
